ID,Store ID,Total Price,Base Price,Units Sold
44943,9371,89.0625,111.8625,41
44944,9371,88.35,112.575,19
44946,9371,134.6625,134.6625,21
44947,9371,133.95,133.95,23
44948,9371,141.075,168.15,72
44951,9371,282.15,282.15,29
44952,9371,227.2875,227.2875,15
44953,9371,327.0375,327.0375,16
44954,9371,189.525,189.525,26
44955,9371,218.025,234.4125,31
44956,9371,186.675,186.675,16
44961,9442,85.5,106.875,63
44962,9442,89.0625,105.45,70
44963,9442,132.525,132.525,18
44964,9442,132.525,132.525,44
44965,9442,142.5,170.2875,52
44968,9442,227.2875,227.2875,32
44969,9442,327.0375,327.0375,25
44970,9442,198.7875,198.7875,89
44973,9442,214.4625,231.5625,78
44974,9442,205.2,205.2,24
44978,9442,177.4125,177.4125,18
44979,9430,88.35,119.7,54
44980,9430,88.35,116.1375,63
44981,9430,83.3625,116.85,22
44983,9430,133.95,133.95,30
44984,9430,132.525,132.525,39
44985,9430,141.075,168.15,55
44986,9430,221.5875,221.5875,59
44987,9430,327.0375,327.0375,31
44988,9430,210.1875,210.1875,76
44991,9430,213.75,234.4125,49
44992,9430,188.8125,188.8125,39
44993,9430,236.55,236.55,15
44995,9430,533.6625,533.6625,4
44996,9430,533.6625,533.6625,5
44997,9430,171.7125,171.7125,13
44998,9430,191.6625,213.0375,35
45000,9439,69.825,69.825,20
45001,9439,69.1125,70.5375,23
45002,9439,128.25,128.25,23
45003,9439,125.4,125.4,28
45008,9439,202.35,227.2875,14
45009,9439,295.6875,295.6875,10
45011,9439,191.6625,205.2,17
45012,9439,205.9125,205.9125,20
45013,9439,212.325,212.325,19
45016,9425,69.825,69.825,28
45017,9425,69.825,69.825,24
45018,9425,133.2375,133.2375,12
45020,9425,165.3,165.3,10
45022,9425,227.2875,227.2875,45
45023,9425,295.6875,295.6875,12
45024,9425,223.725,223.725,27
45025,9425,205.9125,205.9125,17
45026,9425,205.9125,205.9125,30
45027,9425,192.375,205.2,79
45028,9425,205.9125,205.9125,20
45029,9425,212.325,212.325,15
45032,9425,469.5375,469.5375,22
45034,9425,183.825,213.0375,23
45036,9432,69.1125,69.1125,46
45037,9432,69.825,69.825,44
45038,9432,69.1125,69.1125,49
45039,9432,112.575,191.6625,7
45041,9432,129.675,129.675,25
45042,9432,126.825,126.825,28
45043,9432,161.7375,161.7375,25
45044,9432,230.85,230.85,20
45046,9432,228.7125,228.7125,26
45047,9432,227.2875,227.2875,49
45048,9432,295.6875,295.6875,15
45049,9432,208.05,208.05,44
45051,9432,205.9125,205.9125,10
45052,9432,191.6625,205.2,53
45053,9432,205.9125,205.9125,21
45054,9432,205.2,205.2,25
45056,9432,469.5375,469.5375,15
45057,9432,469.5375,469.5375,15
45060,9436,87.6375,87.6375,22
45065,9436,125.4,125.4,51
45066,9436,162.45,162.45,28
45067,9436,232.275,232.275,5
45068,9436,234.4125,234.4125,35
45069,9436,234.4125,234.4125,21
45070,9436,227.2875,227.2875,14
45071,9436,312.7875,312.7875,10
45072,9436,203.0625,203.0625,26
45073,9436,191.6625,240.825,18
45074,9436,204.4875,204.4875,30
45078,9436,469.5375,469.5375,4
45079,9456,69.1125,69.1125,34
45080,9456,69.825,69.825,26
45081,9456,69.1125,69.1125,26
45082,9456,128.25,128.25,11
45083,9456,132.525,132.525,34
45084,9456,163.1625,163.1625,17
45085,9456,237.975,237.975,9
45086,9456,235.8375,235.8375,21
45087,9456,211.6125,211.6125,41
45088,9456,295.6875,295.6875,23
45089,9456,191.6625,191.6625,40
45090,9456,205.9125,205.9125,11
45093,9456,198.075,198.075,38
45094,9456,212.325,212.325,26
45097,9456,458.1375,458.1375,14
45099,9479,87.6375,87.6375,63
45100,9479,87.6375,88.35,53
45103,9479,129.675,129.675,16
45104,9479,131.1,131.1,31
45105,9479,166.0125,166.0125,28
45106,9479,235.8375,235.8375,18
45107,9479,231.5625,231.5625,23
45108,9479,230.85,230.85,24
45109,9479,221.5875,221.5875,52
45110,9479,312.7875,312.7875,38
45111,9479,213.0375,213.0375,50
45112,9479,205.9125,205.9125,40
45113,9479,205.9125,205.9125,28
45114,9479,191.6625,235.125,116
45115,9479,213.0375,213.0375,26
45116,9479,213.0375,213.0375,26
45118,9479,469.5375,469.5375,7
45119,9479,469.5375,469.5375,13
45120,9479,166.0125,166.0125,14
45121,9481,88.35,105.45,88
45122,9481,88.35,104.025,123
45123,9481,88.35,88.35,27
45125,9481,131.8125,131.8125,37
45126,9481,134.6625,134.6625,49
45127,9481,140.3625,168.8625,133
45130,9481,280.725,280.725,37
45131,9481,212.325,212.325,21
45132,9481,310.65,310.65,64
45133,9481,206.625,206.625,69
45136,9481,216.6,234.4125,86
45137,9481,205.2,205.2,28
45141,9481,533.6625,533.6625,18
45145,9490,88.35,87.6375,29
45146,9490,87.6375,86.925,63
45147,9490,89.0625,89.0625,10
45149,9490,129.675,129.675,11
45150,9490,129.675,129.675,41
45151,9490,163.875,163.875,23
45154,9490,227.2875,227.2875,36
45155,9490,312.7875,312.7875,14
45156,9490,200.2125,200.2125,37
45157,9490,205.9125,205.9125,25
45158,9490,205.9125,205.9125,39
45159,9490,191.6625,240.825,49
45160,9490,213.0375,213.0375,23
45164,9490,431.775,469.5375,9
45166,9498,86.2125,86.2125,13
45167,9498,85.5,85.5,27
45169,9498,109.0125,182.4,4
45170,9498,126.1125,126.1125,28
45171,9498,127.5375,127.5375,61
45172,9498,158.8875,158.8875,32
45175,9498,210.1875,210.1875,40
45176,9498,312.7875,312.7875,28
45177,9498,227.2875,227.2875,20
45179,9498,191.6625,240.825,9
45180,9498,213.0375,213.0375,59
45181,9498,213.0375,213.0375,47
45184,9498,469.5375,469.5375,13
45187,9532,88.35,88.35,26
45188,9532,86.925,86.925,29
45189,9532,89.0625,89.0625,10
45191,9532,129.675,129.675,14
45192,9532,129.675,129.675,58
45193,9532,153.1875,153.1875,32
45194,9532,235.8375,235.8375,23
45195,9532,235.125,235.125,28
45196,9532,232.275,232.275,33
45197,9532,206.625,206.625,47
45198,9532,312.7875,312.7875,20
45199,9532,205.2,205.2,47
45200,9532,205.9125,205.9125,17
45202,9532,191.6625,240.825,63
45203,9532,199.5,199.5,22
45204,9532,213.0375,213.0375,27
45205,9532,469.5375,469.5375,4
45206,9532,469.5375,469.5375,7
45207,9532,469.5375,469.5375,10
45209,9578,88.35,118.275,24
45210,9578,88.35,118.9875,56
45213,9578,133.95,133.95,19
45214,9578,134.6625,134.6625,21
45215,9578,141.7875,169.575,52
45217,9578,227.2875,227.2875,12
45218,9578,327.0375,327.0375,24
45219,9578,209.475,209.475,39
45222,9578,215.8875,234.4125,52
45226,9578,533.6625,448.1625,11
45229,9672,87.6375,118.9875,46
45230,9672,88.35,119.7,56
45231,9672,88.35,120.4125,14
45233,9672,133.95,133.95,41
45234,9672,134.6625,134.6625,41
45235,9672,141.7875,168.15,74
45239,9672,213.75,213.75,25
45240,9672,327.0375,327.0375,22
45241,9672,213.75,213.75,50
45242,9672,217.3125,234.4125,81
45243,9672,193.0875,193.0875,49
45244,9672,228,228,13
45247,9672,533.6625,533.6625,15
45249,9611,88.35,118.275,152
45250,9611,88.35,118.275,157
45251,9611,88.35,119.7,36
45254,9611,134.6625,134.6625,34
45255,9611,134.6625,134.6625,57
45256,9611,138.225,167.4375,131
45258,9611,227.2875,227.2875,48
45259,9611,327.0375,327.0375,51
45260,9611,214.4625,214.4625,113
45261,9611,205.9125,205.9125,26
45262,9611,205.9125,205.9125,15
45264,9611,213.0375,234.4125,141
45265,9611,200.2125,200.2125,56
45266,9611,228,228,26
45267,9611,533.6625,533.6625,8
45268,9611,533.6625,533.6625,15
45269,9611,533.6625,533.6625,30
45270,9611,391.1625,466.6875,27
45271,9611,177.4125,177.4125,24
45274,9613,88.35,105.45,232
45275,9613,88.35,104.025,200
45276,9613,86.925,119.7,77
45277,9613,111.15,184.5375,12
45279,9613,134.6625,134.6625,43
45280,9613,133.2375,133.2375,71
45281,9613,140.3625,164.5875,164
45285,9613,220.1625,220.1625,46
45286,9613,327.0375,327.0375,53
45287,9613,196.65,196.65,80
45288,9613,205.9125,205.9125,20
45289,9613,205.9125,205.9125,9
45291,9613,213.0375,234.4125,177
45292,9613,198.075,198.075,41
45293,9613,228,228,11
45294,9613,533.6625,533.6625,10
45295,9613,533.6625,533.6625,16
45296,9613,523.6875,523.6875,23
45298,9613,175.275,175.275,31
45301,9632,67.6875,67.6875,25
45302,9632,69.825,69.825,26
45303,9632,69.825,69.825,22
45304,9632,91.9125,178.8375,3
45305,9632,126.825,126.825,12
45306,9632,129.675,129.675,51
45307,9632,161.025,161.025,22
45310,9632,217.3125,217.3125,31
45311,9632,295.6875,295.6875,30
45312,9632,211.6125,211.6125,25
45313,9632,205.9125,205.9125,2
45314,9632,191.6625,205.2,67
45316,9632,212.325,212.325,23
45319,9632,458.85,458.85,17
45321,9680,70.5375,70.5375,22
45322,9680,69.1125,69.1125,36
45324,9680,128.25,128.25,7
45325,9680,130.3875,130.3875,29
45326,9680,164.5875,164.5875,9
45329,9680,227.2875,227.2875,8
45330,9680,295.6875,295.6875,13
45331,9680,205.2,205.2,17
45334,9680,191.6625,203.0625,24
45335,9680,205.9125,199.5,53
45336,9680,212.325,212.325,18
45338,9680,469.5375,469.5375,5
45339,9680,469.5375,469.5375,18
45340,9700,89.0625,120.4125,4
45343,9700,134.6625,134.6625,12
45345,9700,227.2875,227.2875,7
45347,9700,227.2875,227.2875,13
45349,9700,205.2,205.2,7
45353,9713,88.35,112.575,128
45354,9713,87.6375,110.4375,159
45355,9713,89.0625,99.0375,40
45356,9713,133.2375,133.2375,27
45357,9713,132.525,132.525,29
45358,9713,139.65,165.3,87
45362,9713,214.4625,214.4625,27
45363,9713,315.6375,315.6375,44
45364,9713,177.4125,203.775,47
45365,9713,205.9125,205.9125,18
45366,9713,205.9125,205.9125,9
45367,9713,215.8875,234.4125,78
45368,9713,199.5,199.5,53
45370,9713,533.6625,533.6625,1
45371,9713,533.6625,533.6625,14
45372,9713,533.6625,533.6625,23
45375,9731,88.35,88.35,63
45376,9731,88.35,88.35,40
45379,9731,134.6625,134.6625,23
45380,9731,133.2375,133.2375,56
45383,9731,204.4875,227.2875,45
45384,9731,327.0375,327.0375,25
45385,9731,185.25,185.25,53
45388,9731,214.4625,234.4125,87
45389,9731,190.95,190.95,32
45390,9731,227.2875,227.2875,7
45393,9731,498.0375,498.0375,7
45395,9745,86.925,99.0375,142
45396,9745,89.0625,98.325,137
45397,9745,89.0625,120.4125,26
45399,9745,133.2375,133.2375,35
45400,9745,133.95,133.95,38
45401,9745,141.075,167.4375,100
45404,9745,218.7375,218.7375,78
45405,9745,327.0375,327.0375,62
45406,9745,208.05,211.6125,106
45407,9745,205.9125,205.9125,28
45409,9745,214.4625,232.275,105
45410,9745,205.2,205.2,13
45411,9745,228,228,17
45413,9745,533.6625,448.1625,20
45414,9745,515.85,515.85,14
45416,9745,177.4125,177.4125,23
45417,9770,68.4,68.4,43
45422,9770,131.1,131.1,34
45423,9770,166.0125,166.0125,11
45426,9770,228,228,24
45427,9770,227.2875,227.2875,23
45428,9770,295.6875,295.6875,21
45429,9770,170.2875,223.725,32
45430,9770,205.9125,205.9125,7
45432,9770,193.0875,205.2,36
45434,9770,212.325,212.325,25
45436,9770,453.15,453.15,19
45439,9789,89.0625,89.0625,25
45440,9789,87.6375,87.6375,23
45443,9789,128.9625,128.9625,10
45444,9789,165.3,165.3,14
45446,9789,227.2875,227.2875,31
45447,9789,301.3875,301.3875,40
45448,9789,217.3125,217.3125,32
45449,9789,205.9125,205.9125,18
45450,9789,205.9125,205.9125,23
45451,9789,191.6625,240.825,57
45452,9789,203.775,203.775,32
45453,9789,213.0375,213.0375,24
45455,9789,469.5375,469.5375,4
45456,9789,469.5375,469.5375,4
45458,9789,170.2875,170.2875,7
45459,9813,84.075,84.075,22
45460,9813,88.35,88.35,15
45464,9813,130.3875,130.3875,18
45465,9813,126.825,126.825,47
45466,9813,162.45,162.45,23
45467,9813,236.55,236.55,28
45468,9813,237.975,237.975,19
45469,9813,237.975,237.975,12
45470,9813,212.325,212.325,21
45471,9813,312.7875,312.7875,26
45472,9813,196.65,196.65,31
45475,9813,191.6625,240.825,29
45476,9813,213.0375,213.0375,40
45477,9813,213.0375,213.0375,16
45480,9823,88.35,120.4125,128
45481,9823,88.35,118.275,120
45482,9823,89.0625,105.45,54
45483,9823,112.575,112.575,18
45484,9823,111.8625,111.8625,19
45485,9823,133.95,133.95,58
45486,9823,132.525,132.525,86
45487,9823,137.5125,168.15,161
45489,9823,285,285,7
45490,9823,279.3,279.3,21
45491,9823,227.2875,227.2875,102
45492,9823,322.05,322.05,91
45493,9823,201.6375,201.6375,142
45494,9823,205.9125,205.9125,35
45495,9823,205.9125,205.9125,17
45498,9823,214.4625,234.4125,65
45499,9823,184.5375,184.5375,43
45500,9823,236.55,236.55,29
45502,9823,533.6625,533.6625,20
45503,9823,533.6625,533.6625,17
45504,9823,391.1625,454.575,15
45505,9823,175.275,175.275,31
45506,9823,355.5375,355.5375,5
45507,9837,89.0625,88.35,50
45508,9837,89.0625,89.0625,55
45509,9837,88.35,88.35,38
45511,9837,134.6625,134.6625,21
45512,9837,134.6625,134.6625,18
45513,9837,140.3625,168.15,72
45514,9837,285,285,33
45517,9837,215.8875,215.8875,30
45518,9837,327.0375,327.0375,32
45519,9837,210.9,210.9,64
45520,9837,223.725,234.4125,93
45521,9837,190.95,190.95,20
45522,9837,227.2875,227.2875,22
45524,9837,533.6625,533.6625,6
45525,9837,533.6625,533.6625,18
45526,9809,88.35,119.7,87
45527,9809,87.6375,116.85,82
45528,9809,89.0625,118.9875,39
45529,9809,126.1125,126.1125,27
45530,9809,133.95,133.95,42
45531,9809,138.9375,168.15,48
45535,9809,227.2875,227.2875,15
45536,9809,327.0375,327.0375,33
45537,9809,203.0625,203.0625,45
45538,9809,220.875,234.4125,99
45539,9809,195.9375,195.9375,33
45543,9809,444.6,444.6,5
45544,9809,177.4125,177.4125,6
45546,9845,88.35,106.1625,288
45547,9845,88.35,104.7375,189
45548,9845,89.0625,117.5625,53
45551,9845,133.2375,133.2375,58
45552,9845,133.95,133.95,84
45553,9845,140.3625,164.5875,153
45554,9845,285,285,13
45557,9845,210.1875,210.1875,38
45558,9845,315.6375,315.6375,84
45559,9845,184.5375,184.5375,118
45560,9845,205.9125,205.9125,39
45564,9845,213.75,234.4125,132
45565,9845,192.375,192.375,67
45566,9845,236.55,236.55,28
45568,9845,533.6625,533.6625,20
45569,9845,533.6625,533.6625,29
45570,9845,177.4125,177.4125,31
45571,9872,70.5375,69.825,72
45572,9872,69.825,69.825,88
45573,9872,69.1125,69.1125,48
45574,9872,131.8125,131.8125,15
45575,9872,131.1,131.1,31
45576,9872,165.3,165.3,27
45577,9872,231.5625,231.5625,18
45578,9872,228,228,35
45579,9872,236.55,236.55,26
45580,9872,223.0125,223.0125,74
45581,9872,284.2875,284.2875,37
45582,9872,218.025,218.025,52
45583,9872,205.9125,205.9125,37
45584,9872,205.9125,205.9125,48
45586,9872,192.375,205.2,92
45587,9872,200.925,200.925,57
45588,9872,212.325,212.325,43
45590,9872,456.7125,456.7125,28
45591,9872,469.5375,469.5375,26
45592,9872,472.3875,472.3875,11
45593,9876,69.825,69.825,34
45597,9876,129.675,129.675,35
45598,9876,163.875,163.875,15
45599,9876,237.2625,237.2625,12
45600,9876,237.975,237.975,25
45601,9876,218.025,218.025,35
45602,9876,295.6875,295.6875,23
45603,9876,186.675,211.6125,26
45604,9876,205.9125,205.9125,6
45605,9876,191.6625,205.2,26
45606,9876,205.9125,205.9125,39
45607,9876,212.325,212.325,35
45610,9876,469.5375,469.5375,23
45612,9879,89.0625,89.0625,9
45613,9879,86.2125,86.2125,49
45615,9879,123.975,123.975,15
45616,9879,128.25,128.25,36
45617,9879,163.875,163.875,28
45619,9879,231.5625,231.5625,33
45621,9879,206.625,206.625,16
45622,9879,312.7875,312.7875,22
45623,9879,217.3125,217.3125,33
45625,9879,191.6625,240.825,38
45626,9879,213.0375,213.0375,23
45627,9879,213.0375,213.0375,15
45630,9880,87.6375,87.6375,37
45631,9880,86.925,86.925,58
45632,9880,87.6375,87.6375,22
45634,9880,132.525,132.525,17
45635,9880,129.675,129.675,52
45636,9880,159.6,159.6,56
45637,9880,234.4125,234.4125,37
45638,9880,234.4125,234.4125,56
45639,9880,235.125,235.125,49
45640,9880,227.2875,227.2875,52
45641,9880,312.7875,312.7875,38
45642,9880,206.625,206.625,34
45643,9880,205.9125,205.9125,26
45644,9880,205.9125,205.9125,16
45645,9880,193.8,240.825,78
45646,9880,213.0375,213.0375,44
45647,9880,213.0375,213.0375,27
45649,9880,469.5375,469.5375,25
45650,9880,469.5375,469.5375,15
45652,9881,89.0625,98.325,138
45653,9881,88.35,98.325,129
45654,9881,87.6375,119.7,16
45655,9881,133.2375,133.2375,39
45656,9881,133.95,133.95,57
45657,9881,140.3625,167.4375,134
45659,9881,282.15,282.15,31
45660,9881,227.2875,227.2875,67
45661,9881,327.0375,327.0375,39
45662,9881,190.2375,223.725,79
45663,9881,205.9125,205.9125,23
45664,9881,205.9125,205.9125,10
45665,9881,213.0375,234.4125,98
45666,9881,195.225,195.225,33
45669,9881,533.6625,533.6625,4
45670,9881,533.6625,533.6625,16
45676,9890,89.0625,106.875,82
45677,9890,88.35,104.7375,71
45678,9890,89.0625,118.9875,22
45679,9890,133.95,133.95,36
45680,9890,134.6625,134.6625,58
45681,9890,140.3625,166.725,104
45685,9890,227.2875,227.2875,46
45686,9890,327.0375,327.0375,22
45687,9890,194.5125,194.5125,75
45688,9890,215.8875,234.4125,48
45689,9890,205.2,205.2,18
45692,9890,533.6625,533.6625,11
45693,9890,177.4125,177.4125,6
45694,9909,88.35,106.1625,54
45695,9909,89.0625,89.0625,35
45696,9909,89.0625,89.0625,7
45697,9909,133.95,133.95,21
45698,9909,134.6625,134.6625,44
45699,9909,139.65,167.4375,34
45703,9909,220.1625,220.1625,48
45704,9909,327.0375,327.0375,55
45705,9909,184.5375,213.0375,75
45706,9909,217.3125,232.9875,36
45707,9909,185.9625,185.9625,127
45708,9909,227.2875,227.2875,23
45710,9909,533.6625,456.7125,24
45711,9909,533.6625,533.6625,41
45714,9954,69.825,69.825,55
45716,9954,133.2375,133.2375,12
45717,9954,130.3875,130.3875,35
45718,9954,166.0125,166.0125,17
45719,9954,237.2625,237.2625,7
45722,9954,227.2875,227.2875,42
45723,9954,295.6875,295.6875,34
45724,9954,189.525,189.525,37
45725,9954,205.9125,205.9125,17
45726,9954,205.9125,205.9125,21
45727,9954,190.95,205.2,60
45728,9954,197.3625,197.3625,36
45729,9954,212.325,212.325,31
45730,9954,469.5375,469.5375,11
45731,9954,469.5375,469.5375,6
45732,9954,469.5375,469.5375,15
45734,9954,170.2875,170.2875,21
45736,9961,88.35,105.45,86
45737,9961,88.35,99.0375,65
45738,9961,88.35,120.4125,27
45741,9961,132.525,132.525,30
45742,9961,133.2375,133.2375,55
45743,9961,140.3625,168.15,100
45746,9961,227.2875,227.2875,52
45747,9961,327.0375,327.0375,47
45748,9961,202.35,202.35,97
45749,9961,205.9125,205.9125,22
45750,9961,205.9125,205.9125,10
45752,9961,215.175,234.4125,108
45753,9961,195.9375,195.9375,33
45754,9961,228,228,10
45756,9961,533.6625,533.6625,10
45757,9961,533.6625,533.6625,11
45759,9961,177.4125,177.4125,7
45762,9984,86.925,86.925,7
45763,9984,87.6375,87.6375,40
45764,9984,88.35,88.35,15
45766,9984,134.6625,134.6625,9
45767,9984,131.8125,131.8125,44
45768,9984,168.8625,168.8625,16
45772,9984,220.1625,220.1625,46
45773,9984,312.7875,312.7875,53
45774,9984,186.675,220.875,40
45775,9984,205.9125,205.9125,41
45776,9984,205.9125,205.9125,23
45777,9984,193.0875,240.825,63
45778,9984,200.925,200.925,25
45779,9984,213.0375,213.0375,25
45782,9984,469.5375,469.5375,15
45783,9984,148.9125,148.9125,6
45784,9984,177.4125,213.0375,15
45785,8091,87.6375,119.7,12
45786,8091,89.0625,118.9875,27
45787,8091,134.6625,134.6625,20
45788,8091,133.2375,133.2375,29
45789,8091,142.5,168.8625,24
45793,8091,227.2875,227.2875,7
45794,8091,327.0375,327.0375,52
45797,8091,205.2,205.2,8
45798,8091,227.2875,227.2875,7
45801,8095,89.0625,89.0625,100
45802,8095,89.0625,89.0625,92
45803,8095,88.35,88.35,51
45806,8095,133.2375,133.2375,71
45807,8095,134.6625,134.6625,81
45808,8095,142.5,167.4375,156
45811,8095,285,285,32
45812,8095,227.2875,227.2875,79
45813,8095,327.0375,327.0375,71
45814,8095,220.1625,220.1625,92
45815,8095,205.9125,205.9125,21
45816,8095,205.9125,205.9125,10
45817,8095,215.8875,234.4125,115
45818,8095,205.2,205.2,39
45819,8095,227.2875,227.2875,25
45821,8095,533.6625,533.6625,15
45822,8095,533.6625,533.6625,18
45823,8095,177.4125,177.4125,17
45826,8094,86.925,86.925,44
45827,8094,89.0625,89.0625,80
45828,8094,89.0625,89.0625,7
45829,8094,71.25,191.6625,6
45831,8094,127.5375,127.5375,16
45832,8094,128.25,128.25,75
45833,8094,166.725,166.725,25
45834,8094,234.4125,234.4125,32
45835,8094,235.8375,235.8375,35
45836,8094,231.5625,231.5625,27
45837,8094,227.2875,227.2875,40
45838,8094,312.7875,312.7875,42
45839,8094,227.2875,227.2875,31
45840,8094,205.9125,205.9125,22
45841,8094,205.9125,205.9125,29
45842,8094,195.225,240.825,60
45843,8094,213.0375,213.0375,67
45844,8094,213.0375,213.0375,20
45845,8094,469.5375,469.5375,10
45846,8094,469.5375,469.5375,4
45847,8094,469.5375,469.5375,12
45849,8094,170.2875,170.2875,11
45850,8094,177.4125,213.0375,25
45851,8094,180.2625,213.0375,42
45852,8063,69.1125,69.1125,39
45853,8063,69.1125,69.1125,49
45856,8063,125.4,125.4,51
45857,8063,163.875,163.875,31
45858,8063,229.425,229.425,16
45859,8063,237.975,237.975,6
45861,8063,227.2875,227.2875,40
45862,8063,295.6875,295.6875,38
45863,8063,223.725,223.725,43
45864,8063,205.9125,205.9125,9
45865,8063,205.9125,205.9125,5
45867,8063,191.6625,205.2,39
45868,8063,205.9125,205.9125,32
45869,8063,212.325,212.325,15
45871,8063,469.5375,469.5375,19
45872,8063,469.5375,469.5375,31
45874,8063,170.2875,170.2875,6
45875,8063,177.4125,213.0375,5
45876,8063,177.4125,213.0375,16
45877,8023,86.925,119.7,165
45878,8023,88.35,119.7,188
45879,8023,89.0625,119.7,79
45880,8023,111.15,181.6875,21
45882,8023,133.2375,133.2375,64
45883,8023,133.95,133.95,119
45884,8023,141.7875,168.15,217
45888,8023,227.2875,227.2875,114
45889,8023,327.0375,327.0375,134
45890,8023,227.2875,227.2875,149
45891,8023,205.9125,205.9125,38
45892,8023,205.9125,205.9125,14
45894,8023,213.0375,234.4125,198
45895,8023,205.2,205.2,47
45896,8023,228,228,21
45897,8023,533.6625,533.6625,7
45898,8023,533.6625,533.6625,15
45899,8023,533.6625,533.6625,43
45900,8023,452.4375,454.575,20
45901,8023,177.4125,177.4125,47
45903,8023,355.5375,355.5375,4
45904,8058,88.35,119.7,103
45905,8058,87.6375,120.4125,81
45907,8058,132.525,132.525,27
45908,8058,133.95,133.95,49
45909,8058,141.075,166.725,80
45912,8058,285,285,18
45913,8058,202.35,227.2875,12
45914,8058,327.0375,327.0375,34
45915,8058,227.2875,227.2875,27
45916,8058,205.9125,205.9125,18
45917,8058,205.9125,205.9125,9
45918,8058,214.4625,234.4125,69
45919,8058,205.2,205.2,22
45922,8058,533.6625,533.6625,7
45923,8058,533.6625,533.6625,15
45927,8222,88.35,114,114
45928,8222,87.6375,118.9875,68
45929,8222,89.0625,119.7,39
45930,8222,110.4375,184.5375,17
45932,8222,133.95,133.95,54
45933,8222,133.95,133.95,90
45934,8222,141.075,167.4375,140
45936,8222,222.3,222.3,66
45937,8222,327.0375,327.0375,46
45938,8222,224.4375,224.4375,115
45939,8222,205.9125,205.9125,33
45940,8222,205.9125,205.9125,4
45942,8222,213.75,234.4125,117
45943,8222,205.2,205.2,41
45945,8222,533.6625,533.6625,7
45946,8222,533.6625,533.6625,1
45947,8222,533.6625,533.6625,18
45949,8222,177.4125,177.4125,23
45951,8121,69.1125,69.1125,75
45955,8121,127.5375,127.5375,18
45956,8121,121.8375,121.8375,52
45957,8121,162.45,162.45,23
45958,8121,229.425,229.425,17
45959,8121,237.975,237.975,35
45960,8121,237.2625,237.2625,19
45961,8121,227.2875,227.2875,50
45962,8121,295.6875,295.6875,33
45963,8121,223.725,223.725,32
45964,8121,205.9125,205.9125,17
45965,8121,205.9125,205.9125,21
45967,8121,191.6625,205.2,57
45968,8121,205.9125,205.9125,39
45969,8121,212.325,212.325,27
45970,8121,469.5375,469.5375,5
45971,8121,469.5375,469.5375,18
45972,8121,469.5375,469.5375,17
45973,8218,68.4,83.3625,12
45974,8218,69.1125,69.1125,30
45976,8218,126.1125,126.1125,14
45977,8218,123.2625,123.2625,32
45978,8218,163.875,163.875,18
45979,8218,232.275,232.275,14
45982,8218,227.2875,227.2875,34
45983,8218,295.6875,295.6875,15
45984,8218,223.725,223.725,23
45985,8218,205.9125,205.9125,11
45988,8218,205.9125,205.9125,20
45989,8218,212.325,212.325,24
45992,8218,469.5375,469.5375,11
45995,8317,69.1125,69.1125,71
45996,8317,69.1125,69.1125,55
45999,8317,127.5375,127.5375,24
46000,8317,125.4,125.4,79
46001,8317,161.025,161.025,43
46002,8317,235.125,235.125,47
46005,8317,227.2875,227.2875,152
46006,8317,295.6875,295.6875,62
46007,8317,223.0125,223.0125,128
46008,8317,205.9125,205.9125,67
46009,8317,205.9125,205.9125,60
46011,8317,192.375,205.2,126
46012,8317,205.9125,205.9125,48
46013,8317,212.325,212.325,23
46014,8317,469.5375,469.5375,17
46015,8317,469.5375,469.5375,18
46016,8317,469.5375,469.5375,30
46018,8317,170.2875,170.2875,16
46019,8317,178.8375,213.0375,31
46020,8317,177.4125,213.0375,46
46023,8319,124.6875,124.6875,19
46024,8319,123.975,123.975,36
46025,8319,161.7375,161.7375,12
46027,8319,237.2625,237.2625,20
46028,8319,227.2875,227.2875,14
46029,8319,312.7875,312.7875,23
46030,8319,224.4375,224.4375,28
46031,8319,191.6625,240.825,11
46032,8319,213.0375,213.0375,20
46034,8319,469.5375,469.5375,15
46039,8392,106.875,185.25,3
46040,8392,120.4125,120.4125,24
46041,8392,121.125,121.125,36
46042,8392,167.4375,167.4375,9
46043,8392,232.9875,232.9875,14
46045,8392,227.2875,227.2875,21
46046,8392,312.7875,312.7875,15
46047,8392,220.1625,220.1625,30
46050,8392,191.6625,233.7,18
46051,8392,213.0375,213.0375,10
46054,8392,469.5375,469.5375,7
46055,8398,88.35,88.35,73
46056,8398,88.35,88.35,79
46057,8398,89.0625,89.0625,41
46059,8398,133.95,133.95,25
46060,8398,133.95,133.95,50
46061,8398,141.7875,167.4375,53
46064,8398,227.2875,227.2875,28
46065,8398,327.0375,327.0375,47
46066,8398,227.2875,227.2875,65
46067,8398,205.9125,205.9125,12
46069,8398,211.6125,250.8,97
46070,8398,205.2,205.2,23
46071,8398,244.3875,244.3875,5
46072,8398,533.6625,426.7875,7
46073,8398,533.6625,533.6625,17
46074,8398,533.6625,426.7875,15
46075,8398,177.4125,177.4125,11
46077,8400,89.0625,118.9875,40
46078,8400,88.35,118.9875,52
46079,8400,88.35,119.7,47
46081,8400,133.2375,133.2375,12
46082,8400,134.6625,134.6625,18
46083,8400,140.3625,167.4375,49
46087,8400,227.2875,227.2875,11
46088,8400,327.0375,327.0375,30
46089,8400,227.2875,227.2875,40
46090,8400,225.8625,234.4125,18
46091,8400,205.2,205.2,13
46092,8400,236.55,236.55,4
